Airwallex AUD Transactions,,,,,,,,,,
For the period 1 January 2025 to 31 May 2025,,,,,,,,,,
,,,,,,,,,,
Date,Source,Description,Reference,Currency,Spend (Source),Receive (Source),Spend (AUD),Receive (AUD),,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
8-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
9-May-25,Payable Payment,Payment: Yotpo,ZINVYUS00510111,AUD,0,"3,897.00",0,"3,897.00",,
9-May-25,Spend Money,Wesley,,AUD,0,56.28,0,56.28,,
9-May-25,Spend Money,Fee,,AUD,0,10,0,10,,
9-May-25,Payable Payment,Payment: Tobias Holzweiler,251,AUD,0,"5,285.35",0,"5,285.35",,
9-May-25,Payable Payment,Payment: Savanna Goldring,9.50111E+12,AUD,0,328.77,0,328.77,,
9-May-25,Payable Payment,Payment: Kult Sa,INV-1544,AUD,0,691.92,0,691.92,,
9-May-25,Payable Payment,Payment: Kult Sa,INV-1545,AUD,0,692,0,692,,
10-May-25,Spend Money,Adobe,Cullan Chapman; Cullan Chapman; ************5520; MCC 5734,AUD,0,119.77,0,119.77,,
10-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,31.6,0,31.6,,
10-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,72.33,0,72.33,,
10-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 7221,AUD,0,30.02,0,30.02,,
11-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,45.82,0,45.82,,
11-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 7399,AUD,0,14.22,0,14.22,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,15.16,0,15.16,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
12-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
12-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5817,AUD,0,157.17,0,157.17,,
12-May-25,Spend Money,Unknown,Rhyland Horthy Banks; Staff Card @ HOM; ************1775; MCC 4215,AUD,0,534.92,0,534.92,,
12-May-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,Funds Transfer; ants Label Pty Ltd,AUD,"5,000.00",0,"5,000.00",0,,
12-May-25,Payable Payment,Payment: Wesley Lewis,Wesley Wage,AUD,0,"1,730.76",0,"1,730.76",,
12-May-25,Payable Payment,Payment: Cullan Chapman,Cullan Wage,AUD,0,"1,374.16",0,"1,374.16",,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
13-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
13-May-25,Spend Money,Alibaba,ants Label Pty Ltd; Freight; ************5611; MCC 5300,AUD,0,142.51,0,142.51,,
13-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 5734,AUD,0,34.34,0,34.34,,
13-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 4112,AUD,0,210.38,0,210.38,,
14-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
14-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
14-May-25,Spend Money,Alibaba,ants Label Pty Ltd; Freight; ************5611; MCC 5300,AUD,0,204.68,0,204.68,,
14-May-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611; MCC 5200,AUD,0,34.99,0,34.99,,
14-May-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,TOP UP for SUPPLIER; ants Label Pty Ltd,AUD,"6,000.00",0,"6,000.00",0,,
14-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
14-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
14-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
14-May-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland Horthy Banks; ************0049; MCC 4722,AUD,0,217.3,0,217.3,,
14-May-25,Receive Money,Unknown,JB Hifi Reimbursement; ants Label Pty Ltd,AUD,245.5,0,245.5,0,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
15-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.71,0,11.71,,
15-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 4812,AUD,0,79.62,0,79.62,,
15-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,124.26,0,124.26,,
15-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,"1,955.10",0,"1,955.10",,
15-May-25,Spend Money,Unknown,ants Label Pty Ltd; Subscriptions; ************7022; MCC 8699,AUD,0,666,0,666,,
15-May-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland Horthy Banks; ************0049; MCC 4722,AUD,0,199,0,199,,
15-May-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland Horthy Banks; ************0049; MCC 4722,AUD,0,72.5,0,72.5,,
15-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 7991,AUD,0,13.61,0,13.61,,
15-May-25,Spend Money,Unknown,ANTS LABEL PTY LTD; Etsy; ************6298; MCC 5399,AUD,0,208.92,0,208.92,,
15-May-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,245.5,0,245.5,0,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
16-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-May-25,Spend Money,Facebook,ants Label Pty Ltd; Facebook; ************2794; MCC 7311,AUD,0,"3,350.00",0,"3,350.00",,
16-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 5817,AUD,0,71.15,0,71.15,,
16-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 4111,AUD,0,6.49,0,6.49,,
16-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 5812,AUD,0,29.74,0,29.74,,
16-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 5814,AUD,0,11,0,11,,
16-May-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,TOP UP; ants Label Pty Ltd,AUD,"3,000.00",0,"3,000.00",0,,
16-May-25,Spend Money,Unknown,,AUD,0,15,0,15,,
17-May-25,Spend Money,STARSHIPIT,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,240,0,240,,
17-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 4111,AUD,0,6.51,0,6.51,,
17-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 5411,AUD,0,13.23,0,13.23,,
17-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 5814,AUD,0,15.54,0,15.54,,
18-May-25,Spend Money,Unknown,Cullan Chapman; Cullan Chapman; ************5520; MCC 4111,AUD,0,6.51,0,6.51,,
19-May-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,TOP UP; ants Label Pty Ltd,AUD,"20,000.00",0,"20,000.00",0,,
19-May-25,Payable Payment,Payment: Cullan Chapman,Cullan Wage,AUD,0,"1,459.79",0,"1,459.79",,
19-May-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,TOP UP; ants Label Pty Ltd,AUD,"40,000.00",0,"40,000.00",0,,
19-May-25,Spend Money,Fee,,AUD,0,30,0,30,,
19-May-25,Payable Payment,Payment: Arvino,70525,AUD,0,"5,514.49",0,"5,514.49",,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-May-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
